Plant_Type,City,State,Customer_ID,Material_Group,PH2R,PH4,Year,Month,Units,LBS,Revenue,Rev/Units,Rev/LBS
Metals,Fontana,CA,30268,NC 610 Dia. Plugs,1 Paint,Plugs,2021,4,0.0,0.635809988,0.592222899,inf,0.9314463600405095
Metals,Fontana,CA,30268,NC 610 Dia. Plugs,2 Specialty,Purchased Finished Good,2021,4,0.0,1.901866626,1.510609013,inf,0.7942770498986611
Metals,Fontana,CA,30268,ND Ears / Bails,1 Paint,Ears,2021,4,0.0,0.207064555,0.30408039,inf,1.4685294158626037
Metals,Fontana,CA,34218,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,4,40.72107186,28.87123995,41.10751523,1.0094900097750028,1.4238222986332112
Metals,Fontana,CA,34218,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,4,4.735688185,1.254957369,2.209275274,0.4665162037056711,1.760438504584772
Metals,Fontana,CA,34218,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,4,4.987819732,0.603526188,2.109250914,0.42288034197944824,3.494878856855835
Metals,Fontana,CA,34218,NC 610 Dia. Plugs,1 Paint,Plugs,2021,4,0.0,6.358099878,11.76633983,inf,1.8506063219788884
Metals,Fontana,CA,34218,NG 404 Dia Plugs,1 Paint,Plugs,2021,4,0.0,0.342752741,0.76773447,inf,2.2399076014974884
Metals,Fontana,CA,34218,NM 214 Dia. Plugs,1 Paint,Plugs,2021,4,0.0,0.17956151,0.490852619,inf,2.7336182403456064
Metals,Fontana,CA,34218,ND Ears / Bails,1 Paint,Ears,2021,4,0.0,0.414129111,0.778258222,inf,1.8792647059288716
Metals,Fontana,CA,35258,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,4,44.6090134,31.6277905,57.19758831,1.2821980122519365,1.808459819853682
Metals,Fontana,CA,35258,NC 610 Dia. Plugs,1 Paint,Plugs,2021,4,0.0,1.271619976,1.532082826,inf,1.2048275860051445
Metals,Fontana,CA,35908,BF Pint F Can,2 Specialty,Pint F,2021,4,43.65408039,9.909476248,26.76606577,0.6131400668820732,2.7010575635016143
Metals,Fontana,CA,36399,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,4,12.83800244,10.79676005,14.65914129,1.1418553126556346,1.357735211499861
Metals,Fontana,CA,36399,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,4,33.1498173,10.89278441,17.60599269,0.5311037623727718,1.616298645719731
Metals,Fontana,CA,36399,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,4,54.59805116,12.80676005,22.65631547,0.41496564416934034,1.7690903383483008
Metals,Fontana,CA,36913,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,4,79.590743,58.78226553,80.66850792,1.0135413350771205,1.3723273030167606
Metals,Fontana,CA,36913,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,4,70.59683313,20.7781827,35.85702801,0.5079126983496746,1.7257056850308667
Metals,Fontana,CA,36913,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,4,37.27161998,6.12,12.67904385,0.3401795751513777,2.0717391911764707
Metals,Fontana,CA,36913,NC 610 Dia. Plugs,1 Paint,Plugs,2021,4,0.0,12.71619976,25.73143727,inf,2.0235162828237923
Metals,Fontana,CA,36913,NG 404 Dia Plugs,1 Paint,Plugs,2021,4,0.0,1.468940317,2.363544458,inf,1.6090132666703842
Metals,Fontana,CA,36913,ND Ears / Bails,1 Paint,Ears,2021,4,0.0,1.615103532,2.441181486,inf,1.51147058849971
Metals,Fontana,CA,38247,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,4,2.630937881,1.865334957,4.767521315,1.8120995366062769,2.5558526618015875
Metals,Fontana,CA,38247,NC 610 Dia. Plugs,1 Paint,Plugs,2021,4,0.0,0.445066991,1.270803898,inf,2.8553092538826363
Metals,Fontana,CA,38247,ND Ears / Bails,1 Paint,Ears,2021,4,0.0,0.207064555,0.600548112,inf,2.900294123250597
Metals,Fontana,CA,43238,AG Qt Rd Cn 404x502,1 Paint,Liter Round,2021,4,4.209500609,1.195498173,2.706626066,0.6429803241299401,2.2640152257263217
Metals,Fontana,CA,43238,NG 404 Dia Plugs,1 Paint,Plugs,2021,4,0.0,0.269305725,0.790267966,inf,2.9344640408220064
Metals,Fontana,CA,47455,CC 16 oz MT 307x315,2 Specialty,16 oz. Monotops,2021,4,152.7405603,36.50499391,52.77492083,0.3455200159430082,1.445690443343509
Metals,Fontana,CA,47455,CD 32 oz MT 404x414,2 Specialty,32 oz. Monotops,2021,4,95.50304507,33.42606577,46.74205847,0.4894300326836689,1.398371522141596
Metals,Chicago,IL,25614,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,-0.20185177,-0.893289508,-inf,4.425472751613721
Metals,Chicago,IL,25614,NC 610 Dia. Plugs,8 Component Sets,Plugs,2021,5,0.0,0.100925885,0.446644754,inf,4.425472751613721
Metals,Chicago,IL,25614,NC 610 Dia. Plugs,8 Component Sets,Plugs,2021,5,0.704019488,0.100925885,0.446644754,0.6344210090957026,4.425472751613721
Metals,Chicago,IL,35258,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,-11.25189441,-18.18535199,-inf,1.6162035766917582
Metals,Chicago,IL,35258,NC 610 Dia. Plugs,8 Component Sets,Plugs,2021,5,0.0,5.625947207,9.092675995,inf,1.6162035761172047
Metals,Chicago,IL,35258,NC 610 Dia. Plugs,8 Component Sets,Plugs,2021,5,38.79963591,5.625947207,9.092675995,0.23434951853907746,1.6162035761172047
Metals,Chicago,IL,35258,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,-7.625421778,-20.40995354,-inf,2.676567163653095
Metals,Chicago,IL,35258,NG 404 Dia Plugs,8 Component Sets,Plugs,2021,5,0.0,3.812710889,10.20497677,inf,2.676567163653095
Metals,Chicago,IL,35258,NG 404 Dia Plugs,8 Component Sets,Plugs,2021,5,56.90613267,3.812710889,10.20497677,0.17932999996993118,2.676567163653095
Metals,Chicago,IL,35258,NM 214 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,-1.694768097,-4.484073922,-inf,2.645833332558891
Metals,Chicago,IL,35258,NM 214 Dia. Plugs,8 Component Sets,Plugs,2021,5,0.0,0.847384048,2.242036961,inf,2.6458333341200686
Metals,Chicago,IL,35258,NM 214 Dia. Plugs,8 Component Sets,Plugs,2021,5,23.53844579,0.847384048,2.242036961,0.09524999997886437,2.6458333341200686
Metals,Chicago,IL,36333,Gallon Round Comp.,1 Paint,Rings,2021,5,0.0,-118.6517905,-205.9905055,-inf,1.7360926845853204
Metals,Chicago,IL,36333,Gallon Round Comp.,8 Component Sets,Rings,2021,5,0.0,59.32589525,102.9952527,inf,1.736092683742518
Metals,Chicago,IL,36333,Gallon Round Comp.,8 Component Sets,Rings,2021,5,392.8867235,59.32589525,102.9952527,0.2621499952517484,1.736092683742518
Metals,Chicago,IL,36333,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,-26.70401949,-32.65073082,-inf,1.2226897464715714
Metals,Chicago,IL,36333,NC 610 Dia. Plugs,8 Component Sets,Plugs,2021,5,0.0,13.35200974,16.32536541,inf,1.2226897469294387
Metals,Chicago,IL,36333,NC 610 Dia. Plugs,8 Component Sets,Plugs,2021,5,92.08282582,13.35200974,16.32536541,0.17729001325298382,1.2226897469294387
Metals,Fontana,CA,25614,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,-5.53894e-16,-1.10779e-15,-inf,2.0000036107991783
Metals,Fontana,CA,25614,NC 610 Dia. Plugs,8 Component Sets,Plugs,2021,5,0.0,2.76947e-16,5.53894e-16,inf,2.0
Metals,Fontana,CA,25614,NC 610 Dia. Plugs,8 Component Sets,Plugs,2021,5,2.21558e-15,2.76947e-16,5.53894e-16,0.24999954865091759,2.0
Metals,Chicago,IL,19762,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,2.864799026,2.025412911,5.253897686,1.8339498297497676,2.593988444265427
Metals,Chicago,IL,19762,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,4.472594397,1.427108404,4.294397077,0.960157952145286,3.0091596860920737
Metals,Chicago,IL,19762,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,5,2.161997564,0.488611449,1.910170524,0.8835211268535916,3.9093855207637596
Metals,Chicago,IL,19762,EW 7.5 Gal,4 Metal Pail,7.5 Gallon Pail,2021,5,2.693666261,9.303923264,17.55596833,6.517499433460809,1.886942511438151
Metals,Chicago,IL,19762,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,5.115712546,3.120584653,5.771857491,1.1282607142406862,1.849607728298983
Metals,Chicago,IL,19762,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,1.907429963,3.756668697,inf,1.969492337790229
Metals,Chicago,IL,19762,QB Pail Covers Dish,4 Metal Pail,Cover,2021,5,0.0,4.093235079,7.084232643,inf,1.7307172703920823
Metals,Chicago,IL,20144,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,1.637028015,1.160652862,1.726181486,1.0544605652335155,1.4872504454307716
Metals,Chicago,IL,20144,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,30.51887942,8.242202192,13.27736297,0.4350540787319641,1.6108999343509431
Metals,Chicago,IL,20144,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,5,3.105968331,0.969062119,2.126437272,0.6846294119539108,2.194325038929728
Metals,Chicago,IL,20144,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,2.864799026,1.744662607,3.139244823,1.0957993194319104,1.799342067861491
Metals,Chicago,IL,20144,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,0.635809988,1.556900122,inf,2.4486877390796824
Metals,Chicago,IL,20144,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,2.203410475,8.006546894,inf,3.6337064676975355
Metals,Chicago,IL,20705,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2021,5,0.0,0.0,52.69939708,inf,inf
Metals,Chicago,IL,20842,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,4.735688185,1.254957369,2.262143727,0.47768004113218454,1.8025661929875485
Metals,Chicago,IL,20842,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,0.318270402,0.601291108,inf,1.8892460757315408
Metals,Chicago,IL,21974,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,5,6.138855055,4.309476248,8.199116931,1.3356101190761869,1.9025785174718524
Metals,Chicago,IL,21974,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,36.83313033,22.4682095,32.74797199,0.8890901125318501,1.457524774726709
Metals,Chicago,IL,21974,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,5.086479903,12.77900122,inf,2.5123467434645637
Metals,Chicago,IL,22627,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,24.55542022,6.507186358,18.26628502,0.7438799603650197,2.807094190186093
Metals,Chicago,IL,22627,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,1.664799026,4.1090743,inf,2.4682104180904294
Metals,Chicago,IL,22768,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,7.366626066,4.4936419,6.911224117,0.938180390192212,1.5380006397483519
Metals,Chicago,IL,22768,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,1.271619976,2.694957369,inf,2.1193103441778582
Metals,Chicago,IL,22768,ND Ears / Bails,1 Paint,Ears,2021,5,0.0,0.292034105,0.563861145,inf,1.9308058043426126
Metals,Chicago,IL,22818,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,8.730816078,2.898630938,8.74225335,1.0013099888828056,3.015993942309878
Metals,Chicago,IL,22818,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,0.613885505,0.374470158,0.843940317,1.3747519857143393,2.2536917801604903
Metals,Chicago,IL,22818,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,0.190742996,0.389786845,inf,2.0435185205961637
Metals,Chicago,IL,22818,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,0.097929354,0.376285018,inf,3.8424129500537707
Metals,Chicago,IL,23194,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,1.052375152,0.746133983,2.439933009,2.318501158415797,3.2701003634624697
Metals,Chicago,IL,23194,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,4.365408039,1.449315469,6.699811206,1.534750279044877,4.622741804186179
Metals,Chicago,IL,23194,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,5,2.894031669,0.506455542,2.712923264,0.9374200334640499,5.3566859063021175
Metals,Chicago,IL,23194,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,5,2.923264312,8.030207065,11.29121194,3.862535417563706,1.4060922524916235
Metals,Chicago,IL,23194,FH 6 Gal O/H Tpr UN,4 Metal Pail,6 Gallon Pail,2021,5,3.215590743,15.24511571,27.93222899,8.68650000028937,1.8322083952224721
Metals,Chicago,IL,23194,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,5,0.460414129,1.891381242,5.356967113,11.635105822306334,2.8323042409659256
Metals,Chicago,IL,23194,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,5,0.0,5.370840438,11.07936054,inf,2.062872779018128
Metals,Chicago,IL,23194,Pail Fittings-Metal,7 M.Other,Other,2021,5,0.0,0.0,0.0,nan,nan
Metals,Chicago,IL,24778,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2021,5,0.350791717,0.636336175,5.399281364,15.391701406678312,8.48495115651723
Metals,Chicago,IL,25594,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,93.10596833,65.00720097,85.65595615,0.9199835164852744,1.317637967361941
Metals,Chicago,IL,25594,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,53.23264312,14.76473569,25.62972594,0.4814663416622774,1.735874348049369
Metals,Chicago,IL,25594,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,5,1.694275274,4.654174178,8.203678441,4.841998562389454,1.762649640354736
Metals,Chicago,IL,25594,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,13.19305725,17.87308161,inf,1.354733877926589
Metals,Chicago,IL,25594,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,2.986845311,4.542417783,inf,1.5208078457465184
Metals,Chicago,IL,25594,NM 214 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,0.837953715,3.260103532,inf,3.8905532294227014
Metals,Chicago,IL,25594,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2021,5,0.0,0.710397077,1.362350792,inf,1.9177314154404945
Metals,Chicago,IL,25614,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,1679.619976,1192.768152,1494.398739,0.8897243188062679,1.2528828309963125
Metals,Chicago,IL,25614,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,1166.467113,310.0763575,385.6344153,0.3306003324073141,1.2436756494728884
Metals,Chicago,IL,25614,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,5,17.43727162,3.605658952,7.572101096,0.43424804413295015,2.100060265489025
Metals,Chicago,IL,25614,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,5,504.27162,77.14370037,167.7378624,0.33263395310646277,2.1743559304970894
Metals,Chicago,IL,25614,FL 2 Gal O/H Tpr UN,4 Metal Pail,2 Gallon Pail,2021,5,2.658952497,5.230159562,16.78836175,6.313900593914973,3.209913875663895
Metals,Chicago,IL,25614,FB 3 Gal O/H Tapr UN,4 Metal Pail,3 Gallon Pail,2021,5,0.651035323,1.375637637,2.168666261,3.331103834745384,1.576480755302277
Metals,Chicago,IL,25614,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,5,55.60779537,164.9247704,222.3894702,3.999249902289374,1.3484297698922247
Metals,Chicago,IL,25614,FJ 20 Ltr O/H Tpr UN,4 Metal Pail,20L Pail,2021,5,0.537758831,1.71545067,2.259177832,4.201098525521007,1.3169587861130394
Metals,Chicago,IL,25614,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,401.3501827,244.5805128,380.8411937,0.9489000132950481,1.557119941159924
Metals,Chicago,IL,25614,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2021,5,227.1181486,49.0575201,95.32149208,0.4197000225106625,1.9430556596765274
Metals,Chicago,IL,25614,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,312.1474342,363.292905,inf,1.1638503642712306
Metals,Chicago,IL,25614,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,91.10584105,174.090134,inf,1.9108559011541009
Metals,Chicago,IL,25614,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,0.456935445,0.655560292,inf,1.4346890773597132
Metals,Chicago,IL,25614,NM 214 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,17.98664799,39.13205238,inf,2.175616735355924
Metals,Chicago,IL,25614,ND Ears / Bails,1 Paint,Ears,2021,5,0.0,0.055948843,0.064013398,inf,1.144141586627627
Metals,Chicago,IL,25614,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2021,5,0.0,2.926984166,5.023800244,inf,1.7163742470344474
Metals,Chicago,IL,25614,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,5,0.0,40.98337393,52.47735079,inf,1.2804546272747537
Metals,Chicago,IL,25614,QL Pail Cover 8 1/2,4 Metal Pail,Cover,2021,5,0.0,0.735429963,2.231394641,inf,3.0341361560760887
Metals,Chicago,IL,25639,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,5,2.864799026,2.000448234,3.89543849,1.3597597788348312,1.947282825814927
Metals,Chicago,IL,25639,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,16.37028015,11.40558343,26.58151644,1.6237667404855012,2.3305705142696063
Metals,Chicago,IL,25639,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,4.911084044,1.610835566,5.937697929,1.209040178462073,3.686098106055848
Metals,Chicago,IL,25639,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,5,11.18148599,1.352959805,5.679750305,0.5079602398178205,4.198018510239482
Metals,Chicago,IL,25639,FD 3.5 Gal O/H Tp UN,4 Metal Pail,3.5 Gallon Pail,2021,5,0.701583435,1.617149817,4.946863581,7.050998262238047,3.0590014165644863
Metals,Chicago,IL,25639,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,5,1.812423873,6.744321559,11.15888551,6.156885084243204,1.6545601232653206
Metals,Chicago,IL,25639,GB 3.5 Gal C/H Strat,4 Metal Pail,3.5 Gallon Pail,2021,5,0.68453106,2.906518879,6.737704019,9.84280248583607,2.3181353018832396
Metals,Chicago,IL,25639,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,5,0.75091352,3.822900731,10.46322777,13.933998378401816,2.7369865205113535
Metals,Chicago,IL,25639,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,8.185140073,4.984750305,10.54736906,1.2885997021348714,2.115927261074715
Metals,Chicago,IL,25639,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,5.913032887,11.58658952,inf,1.9595002668551875
Metals,Chicago,IL,25639,NM 214 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,0.399025579,1.672917174,inf,4.192506099966088
Metals,Chicago,IL,25639,ND Ears / Bails,1 Paint,Ears,2021,5,0.0,2.484774665,5.443118149,inf,2.1905882354929758
Metals,Chicago,IL,25639,QB Pail Covers Dish,4 Metal Pail,Cover,2021,5,0.0,2.492528624,5.203489647,inf,2.087634860798292
Metals,Chicago,IL,25639,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,5,0.0,1.232133983,2.138489647,inf,1.7355983005948794
Metals,Chicago,IL,25639,Armloks,7 M.Other,Other,2021,5,0.0,0.0,33.0962972,inf,inf
Metals,Chicago,IL,25639,Pail Fittings-Metal,7 M.Other,Other,2021,5,0.0,0.0,0.337637028,inf,inf
Metals,Chicago,IL,25654,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,6.489646772,4.805028015,6.830529842,1.0525272148047813,1.4215379849351408
Metals,Chicago,IL,25654,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,2.455542022,0.815239951,1.34998173,0.5497693453848782,1.6559317638249553
Metals,Chicago,IL,25654,AG Qt Rd Cn 404x502,1 Paint,Liter Round,2021,5,12.62850183,3.586494519,4.568940317,0.3617959104338191,1.2739292623466574
Metals,Chicago,IL,25654,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,5,4.50182704,0.80582704,1.3204324,0.293310335618758,1.6386052272457872
Metals,Chicago,IL,25654,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,5,2.484774665,0.472107186,1.132040195,0.45559068632889493,2.3978457192981595
Metals,Chicago,IL,25654,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,3.52545676,4.589409257,inf,1.3017913902878218
Metals,Chicago,IL,27689,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,8.389768575,5.117758831,9.513325213,1.1339198605963932,1.8588850172803308
Metals,Chicago,IL,27689,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,1.271619976,2.628483557,inf,2.0670354403114537
Metals,Chicago,IL,27689,ND Ears / Bails,1 Paint,Ears,2021,5,0.0,0.365042631,0.710054811,inf,1.9451284609002284
Metals,Chicago,IL,28058,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,25.29598051,18.60950061,34.14526797,1.3498297864556663,1.8348298906877543
Metals,Chicago,IL,28058,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,42.53349574,11.83737881,23.8051218,0.5596794099764724,2.0110129262645433
Metals,Chicago,IL,28058,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,5,47.3727162,9.716013398,23.38361145,0.49360926131569377,2.4067084401935284
Metals,Chicago,IL,28058,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,5,22.39037759,5.126300244,14.98412911,0.669221814137347,2.9229909285040305
Metals,Chicago,IL,28058,GB 3.5 Gal C/H Strat,4 Metal Pail,3.5 Gallon Pail,2021,5,0.526187576,2.35100609,3.98728989,7.577696760365927,1.6959930078275554
Metals,Chicago,IL,28058,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,5,5.339829476,21.83990256,22.72951888,4.256600137168874,1.0407335297195577
Metals,Chicago,IL,28058,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,2.864799026,1.744662607,3.093867235,1.0799596086570298,1.773332690565311
Metals,Chicago,IL,28058,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,5.022898904,13.13833739,inf,2.615688199405576
Metals,Chicago,IL,28058,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,1.028258222,2.820992692,inf,2.7434671871750904
Metals,Chicago,IL,28058,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,0.23634592,0.705950061,inf,2.986935678855806
Metals,Chicago,IL,28058,NM 214 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,0.099756395,0.866498173,inf,8.686141605257488
Metals,Chicago,IL,28058,ND Ears / Bails,1 Paint,Ears,2021,5,0.0,1.076735688,2.169464068,inf,2.0148529413283454
Metals,Chicago,IL,28058,Armloks,7 M.Other,Other,2021,5,0.0,0.0,22.16419001,inf,inf
Metals,Chicago,IL,28059,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,5,5.378806334,3.916589525,8.6463581,1.6074864129882243,2.2076242722933803
Metals,Chicago,IL,28059,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,15.60292326,11.23583678,25.15800244,1.6123903207609571,2.239085787075665
Metals,Chicago,IL,28059,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,15.5225335,4.500219245,14.09069428,0.9077573760752392,3.1311128442587686
Metals,Chicago,IL,28059,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,5,5.788063337,1.012911084,4.095054811,0.7075000000125258,4.042857142828936
Metals,Chicago,IL,28059,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,5,4.987819732,1.30680877,3.29365408,0.6603394382658094,2.520379534949096
Metals,Chicago,IL,28059,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,1.271619976,3.72272838,inf,2.9275478918711166
Metals,Chicago,IL,28059,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,0.440682095,1.28137637,inf,2.9077114421905432
Metals,Chicago,IL,28059,QL Pail Cover 8 1/2,4 Metal Pail,Cover,2021,5,0.0,4.623751523,8.459348356,inf,1.829542161580381
Metals,Chicago,IL,28059,Armloks,7 M.Other,Other,2021,5,0.0,0.0,14.76735688,inf,inf
Metals,Chicago,IL,28064,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,5,1.108404385,0.134116931,0.565828258,0.5104890107413279,4.218917431088548
Metals,Chicago,IL,28064,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,5,5.788063337,18.03560536,24.54138855,4.240000000193502,1.3607188702647461
Metals,Chicago,IL,28064,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2021,5,59.32764921,12.81477223,26.73126066,0.45057002958907566,2.085972359104505
Metals,Chicago,IL,28064,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,4.113032887,7.89088916,inf,1.9185086472176316
Metals,Chicago,IL,28064,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,5,0.0,8.340599269,9.717576127,inf,1.1650932761052184
Metals,Chicago,IL,28065,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,5,83.3227771,59.22191474,131.3231912,1.5760779437583101,2.21747628013285
Metals,Chicago,IL,28065,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,5,86.54811206,24.39766139,64.53816078,0.7456911450045096,2.6452601234334945
Metals,Chicago,IL,28065,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,5,44.84043849,8.127624848,29.84400122,0.6655599772213557,3.6719215980230486
Metals,Chicago,IL,28065,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,5,16.77222899,3.941473812,9.90819732,0.5907501814998771,2.513830559988508
Metals,Chicago,IL,28065,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2021,5,3.727161998,9.098002436,10.86914738,2.916199345730719,1.1946740459193255
Metals,Chicago,IL,28065,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,5,11.54689403,35.00930572,40.98582826,3.549511076616332,1.1707123982349
Metals,Chicago,IL,28065,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,5,4.50182704,2.746114495,5.77273447,1.2823092532670912,2.102146316371998
Metals,Chicago,IL,28065,NC 610 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,6.358099878,13.65755177,inf,2.148055556229499
Metals,Chicago,IL,28065,NG 404 Dia Plugs,1 Paint,Plugs,2021,5,0.0,5.141291108,16.02263094,inf,3.11646055502835
Metals,Chicago,IL,28065,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,0.945383678,3.615030451,inf,3.8238765224376974
Metals,Chicago,IL,28065,NM 214 Dia. Plugs,1 Paint,Plugs,2021,5,0.0,0.598538368,2.700408039,inf,4.5116707355342
