Plant Type,Plant Desc,CH3 ID,CH3 Desc,Material Group Desc,PH2R,PH4,Year,Month,Units,LBS,Revenue
Metals,Chicago IL,23194,Customer 23194,FH 6 Gal O/H Tpr UN,4 Metal Pail,6 Gallon Pail,2021,03,3.157125457,14.96793179,22.80612667
Metals,Chicago IL,23194,Customer 23194,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,03,0.123020706,0.510103532,1.15409866
Metals,Chicago IL,23194,Customer 23194,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.635809988,1.359494519
Metals,Chicago IL,23194,Customer 23194,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,0.146894032,0.339939099
Metals,Chicago IL,23194,Customer 23194,NM 214 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.199512789,1.161151035
Metals,Chicago IL,23194,Customer 23194,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,03,0,6.445008526,10.93132156
Metals,Chicago IL,23194,Customer 23194,Pail Fittings-Metal,7 M.Other,Other,2021,03,0,0,0
Metals,Chicago IL,23540,Customer 23540,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,03,8.282582217,7.250241169,16.61807552
Metals,Chicago IL,23540,Customer 23540,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,1.227771011,0.407619976,1.168349574
Metals,Chicago IL,23540,Customer 23540,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,2.009744214,0.47228989,2.200249695
Metals,Chicago IL,24733,Customer 24733,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,03,6.957369062,4.237037759,9.187898904
Metals,Chicago IL,24733,Customer 24733,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,1.017295981,2.780237515
Metals,Chicago IL,24778,Customer 24778,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2021,03,1.172350792,2.126644336,17.64587089
Metals,Chicago IL,25594,Customer 25594,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,90.85505481,63.46798538,83.51904385
Metals,Chicago IL,25594,Customer 25594,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,77.34957369,20.49763703,31.96078563
Metals,Chicago IL,25594,Customer 25594,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,2.894031669,0.518031669,1.718331303
Metals,Chicago IL,25594,Customer 25594,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,19.56760049,2.367679659,11.92528015
Metals,Chicago IL,25594,Customer 25594,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,14.08319123,18.82507917
Metals,Chicago IL,25594,Customer 25594,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,5.410596833,7.735267966
Metals,Chicago IL,25594,Customer 25594,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.141807552,0.575219245
Metals,Chicago IL,25594,Customer 25594,NM 214 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.837953715,3.260103532
Metals,Chicago IL,25594,Customer 25594,ND Ears / Bails,1 Paint,Ears,2021,03,0,0.807551766,1.735523752
Metals,Chicago IL,25614,Customer 25614,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,1119.341657,800.0829586,1004.331541
Metals,Chicago IL,25614,Customer 25614,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,1367.934836,363.7268191,444.4693666
Metals,Chicago IL,25614,Customer 25614,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,73.13032887,14.04016931,29.45395859
Metals,Chicago IL,25614,Customer 25614,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,650.6644336,99.25626309,217.3770828
Metals,Chicago IL,25614,Customer 25614,FL 2 Gal O/H Tpr UN,4 Metal Pail,2 Gallon Pail,2021,03,1.463459196,2.878624239,6.899330085
Metals,Chicago IL,25614,Customer 25614,FB 3 Gal O/H Tapr UN,4 Metal Pail,3 Gallon Pail,2021,03,0.452496955,0.956126066,1.12545067
Metals,Chicago IL,25614,Customer 25614,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,03,47.49025579,139.9243027,139.6544336
Metals,Chicago IL,25614,Customer 25614,FJ 20 Ltr O/H Tpr UN,4 Metal Pail,20L Pail,2021,03,0.236906212,0.755730816,0.743130329
Metals,Chicago IL,25614,Customer 25614,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,03,60.25334957,36.75454324,45.6720341
Metals,Chicago IL,25614,Customer 25614,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2021,03,115.135201,24.86920341,41.44867235
Metals,Chicago IL,25614,Customer 25614,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,228.6626864,257.9862728
Metals,Chicago IL,25614,Customer 25614,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,104.9877759,197.4957795
Metals,Chicago IL,25614,Customer 25614,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,03,0,2.929525579,4.107880633
Metals,Chicago IL,25614,Customer 25614,NM 214 Dia. Plugs,1 Paint,Plugs,2021,03,0,24.44586358,52.70869671
Metals,Chicago IL,25614,Customer 25614,ND Ears / Bails,1 Paint,Ears,2021,03,0,1.457196102,1.645773447
Metals,Chicago IL,25614,Customer 25614,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2021,03,0,1.154112667,1.586193666
Metals,Chicago IL,25614,Customer 25614,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,03,0,36.48748904,32.75257004
Metals,Chicago IL,25614,Customer 25614,QL Pail Cover 8 1/2,4 Metal Pail,Cover,2021,03,0,1.119979294,2.537308161
Metals,Chicago IL,25639,Customer 25639,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,03,1.227771011,0.853914738,1.819025579
Metals,Chicago IL,25639,Customer 25639,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,12.07308161,8.497198538,19.9067296
Metals,Chicago IL,25639,Customer 25639,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,6.479902558,2.134138855,8.218221681
Metals,Chicago IL,25639,Customer 25639,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,4.323995128,0.996680877,4.210791717
Metals,Chicago IL,25639,Customer 25639,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,5.590742996,0.676479903,2.839872107
Metals,Chicago IL,25639,Customer 25639,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2021,03,0.730816078,1.783922046,2.498075518
Metals,Chicago IL,25639,Customer 25639,FK 1 Gal O/H Str UN,4 Metal Pail,1 Gallon Pail,2021,03,2.62180268,6.344762485,31.86277101
Metals,Chicago IL,25639,Customer 25639,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,03,1.300852619,6.40462363,7.981845311
Metals,Chicago IL,25639,Customer 25639,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,03,4.143727162,16.94784409,23.51896468
Metals,Chicago IL,25639,Customer 25639,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,03,8.594397077,5.23398782,9.931686967
Metals,Chicago IL,25639,Customer 25639,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,2.765773447,5.847235079
Metals,Chicago IL,25639,Customer 25639,NM 214 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.199512789,0.836455542
Metals,Chicago IL,25639,Customer 25639,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,03,0,0.979388551,1.435548112
Metals,Chicago IL,25639,Customer 25639,Armloks,7 M.Other,Other,2021,03,0,0,23.21589525
Metals,Chicago IL,25639,Customer 25639,Pail Fittings-Metal,7 M.Other,Other,2021,03,0,0,0.28136419
Metals,Chicago IL,25654,Customer 25654,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,7.454323995,6.26908648,7.893605359
Metals,Chicago IL,25654,Customer 25654,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,4.092570037,1.358733252,2.249975639
Metals,Chicago IL,25654,Customer 25654,AG Qt Rd Cn 404x502,1 Paint,Liter Round,2021,03,112.954933,32.07920097,38.16672351
Metals,Chicago IL,25654,Customer 25654,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,1.500609013,0.268609013,0.413940317
Metals,Chicago IL,25654,Customer 25654,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,4.96954933,0.944214373,2.26408039
Metals,Chicago IL,25654,Customer 25654,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,7.05091352,9.04226553
Metals,Chicago IL,27689,Customer 27689,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,03,8.389768575,5.117758831,8.397484775
Metals,Chicago IL,27689,Customer 27689,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,1.271619976,2.628483557
Metals,Chicago IL,27689,Customer 27689,ND Ears / Bails,1 Paint,Ears,2021,03,0,0.365042631,0.710054811
Metals,Chicago IL,28058,Customer 28058,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,57.45188794,43.33787089,80.30712546
Metals,Chicago IL,28058,Customer 28058,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,82.11449452,22.5583922,49.54535323
Metals,Chicago IL,28058,Customer 28058,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,52.38246041,10.47092448,37.80156516
Metals,Chicago IL,28058,Customer 28058,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,16.79049939,3.374049939,10.78781973
Metals,Chicago IL,28058,Customer 28058,GB 3.5 Gal C/H Strat,4 Metal Pail,3.5 Gallon Pail,2021,03,0.080389769,0.359181486,0.506583435
Metals,Chicago IL,28058,Customer 28058,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,03,10.83739342,44.3249391,38.36221681
Metals,Chicago IL,28058,Customer 28058,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,1.971010962,4.792825822
Metals,Chicago IL,28058,Customer 28058,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,9.205359318,22.95427527
Metals,Chicago IL,28058,Customer 28058,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,03,0,2.394971985,8.102685749
Metals,Chicago IL,28058,Customer 28058,NM 214 Dia. Plugs,1 Paint,Plugs,2021,03,0,1.715809988,7.881699147
Metals,Chicago IL,28058,Customer 28058,ND Ears / Bails,1 Paint,Ears,2021,03,0,0.020706456,0.040554202
Metals,Chicago IL,28058,Customer 28058,QB Pail Covers Dish,4 Metal Pail,Cover,2021,03,0,2.496102314,2.522576127
Metals,Chicago IL,28058,Customer 28058,Armloks,7 M.Other,Other,2021,03,0,0,42.44024361
Metals,Chicago IL,28059,Customer 28059,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,03,35.44945189,26.10118392,45.22230816
Metals,Chicago IL,28059,Customer 28059,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,8.799025579,6.124121803,13.46961023
Metals,Chicago IL,28059,Customer 28059,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,13.09622412,3.779897686,12.77021924
Metals,Chicago IL,28059,Customer 28059,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,15.9001218,3.041961023,12.21157125
Metals,Chicago IL,28059,Customer 28059,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,03,5.846528624,16.06041413,21.59356882
Metals,Chicago IL,28059,Customer 28059,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,03,16.98416565,10.35174665,16.22230816
Metals,Chicago IL,28059,Customer 28059,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2021,03,1.447015834,0.31255542,0.795164434
Metals,Chicago IL,28059,Customer 28059,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,12.17576127,29.69115104
Metals,Chicago IL,28059,Customer 28059,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,0.195858709,0.697216809
Metals,Chicago IL,28059,Customer 28059,ND Ears / Bails,1 Paint,Ears,2021,03,0,1.393105968,3.436693057
Metals,Chicago IL,28059,Customer 28059,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,03,0,8.719717418,11.61373325
Metals,Chicago IL,28064,Customer 28064,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,03,2.894031669,9.01780268,10.20435445
Metals,Chicago IL,28064,Customer 28064,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,03,1.578562728,7.946484775,9.287630938
Metals,Chicago IL,28064,Customer 28064,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2021,03,30.38733252,6.563663825,12.38496346
Metals,Chicago IL,28064,Customer 28064,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,2.056516443,3.94544458
Metals,Chicago IL,28064,Customer 28064,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,03,0,3.190911084,2.870341048
Metals,Chicago IL,28065,Customer 28065,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,03,0.818514007,0.574596833,1.085529842
Metals,Chicago IL,28065,Customer 28065,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,90.15347138,65.19362728,141.017637
Metals,Chicago IL,28065,Customer 28065,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,67.00121803,19.0714933,51.03109622
Metals,Chicago IL,28065,Customer 28065,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,28.94518879,6.634051157,27.09526188
Metals,Chicago IL,28065,Customer 28065,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,37.92935445,8.479457978,23.36971985
Metals,Chicago IL,28065,Customer 28065,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2021,03,5.561510353,19.49611206,23.12577954
Metals,Chicago IL,28065,Customer 28065,FL 2 Gal O/H Tpr UN,4 Metal Pail,2 Gallon Pail,2021,03,2.545676005,4.123995128,10.84381851
Metals,Chicago IL,28065,Customer 28065,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,03,14.11753959,44.6953447,49.61951888
Metals,Chicago IL,28065,Customer 28065,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,03,0,0,-0.032070646
Metals,Chicago IL,28065,Customer 28065,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,03,4.50182704,2.746114495,4.714805116
Metals,Chicago IL,28065,Customer 28065,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,15.8952497,34.02303289
Metals,Chicago IL,28065,Customer 28065,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,2.937880633,8.757076736
Metals,Chicago IL,28065,Customer 28065,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.630255786,2.248727162
Metals,Chicago IL,28065,Customer 28065,NM 214 Dia. Plugs,1 Paint,Plugs,2021,03,0,1.236979294,5.589007308
Metals,Chicago IL,28065,Customer 28065,ND Ears / Bails,1 Paint,Ears,2021,03,0,2.153471376,4.688867235
Metals,Chicago IL,28065,Customer 28065,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2021,03,0,2.052526188,2.516900122
Metals,Chicago IL,28065,Customer 28065,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,03,0,6.760940317,7.177247259
Metals,Chicago IL,28065,Customer 28065,QL Pail Cover 8 1/2,4 Metal Pail,Cover,2021,03,0,1.044095615,4.351285018
Metals,Chicago IL,28065,Customer 28065,Pail Fittings-Metal,7 M.Other,Other,2021,03,0,0,0
Metals,Chicago IL,28068,Customer 28068,Paint Can-PT Hybrid,3 Hybrid,Pint Hybrid,2021,03,19.18392205,1.112667479,7.536406821
Metals,Chicago IL,28068,Customer 28068,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,03,16.24847747,13.02087211,27.47229598
Metals,Chicago IL,28068,Customer 28068,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,85.06151035,63.95944945,151.3841108
Metals,Chicago IL,28068,Customer 28068,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,93.6272838,25.60014129,65.48051766
Metals,Chicago IL,28068,Customer 28068,AG Qt Rd Cn 404x502,1 Paint,Liter Round,2021,03,88.39951279,25.10546163,66.13079781
Metals,Chicago IL,28068,Customer 28068,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,57.01461632,12.75740317,60.11741169
Metals,Chicago IL,28068,Customer 28068,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,22.38124239,6.733556638,20.93767966
Metals,Chicago IL,28068,Customer 28068,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2021,03,1.183922046,2.889953715,2.711656516
Metals,Chicago IL,28068,Customer 28068,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2021,03,4.476248477,8.119914738,68.66695493
Metals,Chicago IL,28068,Customer 28068,GP 3 Gal C/H,4 Metal Pail,3 Gallon Pail,2021,03,0.701583435,3.374616322,7.792764921
Metals,Chicago IL,28068,Customer 28068,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,03,21.28136419,12.98163216,20.40344093
Metals,Chicago IL,28068,Customer 28068,Hybrid Quart Can,3 Hybrid,Quart Hybrid,2021,03,2.894031669,0.62511084,1.169043849
Metals,Chicago IL,28068,Customer 28068,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,6.676004872,15.35342266
Metals,Chicago IL,28068,Customer 28068,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,14.10182704,39.54227162
Metals,Chicago IL,28068,Customer 28068,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.598742996,1.791096224
Metals,Chicago IL,28068,Customer 28068,NM 214 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.039902558,0.181169306
Metals,Chicago IL,28068,Customer 28068,ND Ears / Bails,1 Paint,Ears,2021,03,0,1.748745432,3.873300853
Metals,Chicago IL,28068,Customer 28068,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,03,0,1.686343484,2.232515225
Metals,Chicago IL,28068,Customer 28068,Outside Purchse Cans,1 Paint,1/4 Pint Round,2021,03,3.354445798,0.355571255,3.167771011
Metals,Chicago IL,28084,Customer 28084,FK 1 Gal O/H Str UN,4 Metal Pail,1 Gallon Pail,2021,03,0.895249695,2.166504263,11.53081608
Metals,Chicago IL,28122,Customer 28122,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,03,1.40316687,0.971342266,3.374433618
Metals,Chicago IL,28122,Customer 28122,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,1.169305725,0.309866017,1.24498173
Metals,Chicago IL,28122,Customer 28122,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,5.788063337,1.012911084,5.780657734
Metals,Chicago IL,28122,Customer 28122,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2021,03,0.65773447,1.769963459,4.138136419
Metals,Chicago IL,28122,Customer 28122,FK 1 Gal O/H Str UN,4 Metal Pail,1 Gallon Pail,2021,03,1.172350792,2.837088916,18.00449452
Metals,Chicago IL,28122,Customer 28122,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,03,3.858708892,16.24902314,20.72210719
Metals,Chicago IL,28122,Customer 28122,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2021,03,3.197320341,5.799939099,45.37961023
Metals,Chicago IL,28122,Customer 28122,GP 3 Gal C/H,4 Metal Pail,3 Gallon Pail,2021,03,4.171132765,18.13608526,47.15257004
Metals,Chicago IL,28122,Customer 28122,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,03,1.563946407,7.600333739,14.67248477
Metals,Chicago IL,28122,Customer 28122,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.945383678,5.267332521
Metals,Chicago IL,28122,Customer 28122,QB Pail Covers Dish,4 Metal Pail,Cover,2021,03,0,1.868404385,3.225852619
Metals,Chicago IL,28122,Customer 28122,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,03,0,5.560399513,6.784384896
Metals,Chicago IL,28123,Customer 28123,FL 2 Gal O/H Tpr UN,4 Metal Pail,2 Gallon Pail,2021,03,0.198538368,0.321632156,1.789841657
Metals,Chicago IL,28126,Customer 28126,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,8.594397077,6.041861145,10.46333739
Metals,Chicago IL,28126,Customer 28126,EH 5 Gal O/H Strait,4 Metal Pail,5 Gallon Pail,2021,03,0.613885505,2.434056029,3.241010962
Metals,Chicago IL,28126,Customer 28126,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,03,0.108404385,0.456490865,0.58910475
Metals,Chicago IL,28126,Customer 28126,GE 5 Gal C/H Strait,4 Metal Pail,5 Gallon Pail,2021,03,4.286236297,18.7572497,25.63445189
Metals,Chicago IL,28126,Customer 28126,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,1.271619976,1.895328867
Metals,Chicago IL,28131,Customer 28131,AA Gal Rd Cn 610x708,1 Paint,Gallon Round,2021,03,24.67235079,19.31476736,41.3858039
Metals,Chicago IL,28131,Customer 28131,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,3.478684531,2.96383922,7.289616322
Metals,Chicago IL,28131,Customer 28131,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,13.1546894,3.87274056,9.156686967
Metals,Chicago IL,28131,Customer 28131,AG Qt Rd Cn 404x502,1 Paint,Liter Round,2021,03,3.274056029,1.142645554,3.607125457
Metals,Chicago IL,28131,Customer 28131,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,16.38124239,3.029780755,8.700347138
Metals,Chicago IL,28131,Customer 28131,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,7.24725944,2.261144945,6.056753959
Metals,Chicago IL,28131,Customer 28131,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,1.017295981,3.346552984
Metals,Chicago IL,28131,Customer 28131,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,0.195858709,0.716260658
Metals,Chicago IL,28131,Customer 28131,Outside Purchse Cans,1 Paint,1/4 Pint Round,2021,03,6.708891596,0.711142509,6.254031669
Metals,Chicago IL,28131,Customer 28131,Armloks,7 M.Other,Other,2021,03,0,0,12.94421437
Metals,Chicago IL,28187,Customer 28187,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,23.94153471,16.97454811,13.64667479
Metals,Chicago IL,28187,Customer 28187,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,2.894031669,0.506455542,1.282174178
Metals,Chicago IL,28187,Customer 28187,EC 3 Gal O/H Tapered,4 Metal Pail,3 Gallon Pail,2021,03,6.358099878,13.22607552,14.44406821
Metals,Chicago IL,28187,Customer 28187,EI 5 Gal O/H Tapered,4 Metal Pail,5 Gallon Pail,2021,03,19.17965895,48.22103776,39.08739951
Metals,Chicago IL,28187,Customer 28187,Hybrid Gallon Can,3 Hybrid,Gallon Hybrid,2021,03,25.78319123,15.72774665,22.14312424
Metals,Chicago IL,28187,Customer 28187,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,7.407186358,5.619244823
Metals,Chicago IL,28187,Customer 28187,NJ 307 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.141807552,0.283873325
Metals,Chicago IL,28187,Customer 28187,ND Ears / Bails,1 Paint,Ears,2021,03,0,0.931790499,2.110779537
Metals,Chicago IL,28187,Customer 28187,QA Pail Cover 11 1/4,4 Metal Pail,Cover,2021,03,0,22.74076614,19.38743605
Metals,Chicago IL,28188,Customer 28188,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,15.06455542,10.67094762,19.78404385
Metals,Chicago IL,28188,Customer 28188,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,44.19975639,11.71293544,15.87566382
Metals,Chicago IL,28188,Customer 28188,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,15.24056029,2.347046285,11.57291717
Metals,Chicago IL,28188,Customer 28188,FE 5 Gal O/H Tpr UN,4 Metal Pail,5 Gallon Pail,2021,03,3.946406821,12.29700365,14.33926918
Metals,Chicago IL,28188,Customer 28188,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,2.161753959,3.296559074
Metals,Chicago IL,28188,Customer 28188,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,2.937880633,4.327015834
Metals,Chicago IL,28188,Customer 28188,NM 214 Dia. Plugs,1 Paint,Plugs,2021,03,0,0.55863581,2.667795371
Metals,Chicago IL,28188,Customer 28188,ND Ears / Bails,1 Paint,Ears,2021,03,0,0.538367844,1.150688185
Metals,Chicago IL,28188,Customer 28188,QC UN Pail Cv 11 1/4,4 Metal Pail,Cover,2021,03,0,1.105761267,1.206973203
Metals,Chicago IL,28190,Customer 28190,AC Gal Rd Cn 610x710,1 Paint,Gallon Round,2021,03,10.23142509,7.181232643,11.98693666
Metals,Chicago IL,28190,Customer 28190,AF Qt Rd Cn 404x414,1 Paint,Quart Round,2021,03,14.20706456,3.764872107,4.282813642
Metals,Chicago IL,28190,Customer 28190,AI Pnt Rd Cn 307x315,1 Paint,Pint Round,2021,03,48.48477467,9.074582217,33.05208892
Metals,Chicago IL,28190,Customer 28190,AW 1/2 Pt Cn 214X300,1 Paint,1/2 Pint Round,2021,03,2.795371498,0.656912302,0.940054811
Metals,Chicago IL,28190,Customer 28190,GN 1 Gal C/H Strait,4 Metal Pail,1 Gallon Pail,2021,03,0.923264312,1.674801462,11.90540195
Metals,Chicago IL,28190,Customer 28190,GO 1 GAL CLOSED HEAD,4 Metal Pail,1 Gallon Pail,2021,03,2.630937881,6.70362972,37.86314251
Metals,Chicago IL,28190,Customer 28190,GQ 7 Gal C/H Strait,4 Metal Pail,7 Gallon Pail,2021,03,1.31546894,7.884920828,9.776169306
Metals,Chicago IL,28190,Customer 28190,NC 610 Dia. Plugs,1 Paint,Plugs,2021,03,0,4.577831912,11.25182095
Metals,Chicago IL,28190,Customer 28190,NG 404 Dia Plugs,1 Paint,Plugs,2021,03,0,0,-0.514348356
